group,id,name_cn,name_en,date,weekday,stime,etime,length,cinema,hallsName,director,country,resolution,color,show_type,remarks
向大师致敬,13198,黄昏双镖客 (4K),FOR A FEW DOLLARS MORE (4K),6月11日,星期五,15:30,,132分钟,天山电影院-虹桥艺术中心旗舰店,剧院厅,赛尔乔·莱昂内,"意大利,西班牙",4K,N/A,普通场,N/A
向大师致敬,13200,黄金三镖客 (4K),"THE GOOD, THE BAD AND THE UGLY (4K)",6月11日,星期五,20:50,,181分钟,天山电影院-虹桥艺术中心旗舰店,剧院厅,赛尔乔·莱昂内,"意大利,西班牙,美国",4K,N/A,普通场,N/A
向大师致敬,13199,无望的人们 (4K),THE ROUND-UP (4K),6月11日,星期五,18:30,,92分钟,天山电影院-虹桥艺术中心旗舰店,剧院厅,米克洛斯·杨索,匈牙利,4K,黑白,普通场,N/A
向大师致敬,15180,红与白,THE RED AND THE WHITE ,6月11日,星期五,20:50,,91分钟,红星电影世界上海吴中路旗舰店,LUXE巨幕厅,米克洛斯·杨索,"匈牙利,苏联",N/A,黑白,普通场,N/A
向大师致敬,15346,北京的星期天+西伯利亚来信+以色列建国梦,SUNDAY IN PEKING+LETTER FROM SIBERIA+DESCRIPTION OF A STRUGGLE,6月12日,星期六,12:00,,138分钟,FANCL艺术中心（艺海剧院）,大剧场,克里斯·马克,法国,N/A,N/A,普通场,N/A
向大师致敬,13085,无望的人们 (4K),THE ROUND-UP (4K),6月12日,星期六,18:30,,92分钟,FANCL艺术中心（艺海剧院）,大剧场,米克洛斯·杨索,匈牙利,4K,黑白,普通场,N/A
向大师致敬,15354,战火浮生,THE MISSION,6月12日,星期六,09:00,,125分钟,SFC上海影城,2号厅,罗兰·约菲,"美国,法国",N/A,N/A,普通场,N/A
向大师致敬,12604,幽国车站,A PURE FORMALITY,6月12日,星期六,15:30,,111分钟,SFC上海影城,2号厅,朱塞佩·托纳多雷,"意大利,法国",N/A,N/A,普通场,N/A
向大师致敬,13926,仪容三部曲+静默与呼喊 (4K),THE PRESENCE I II III+SILENCE AND CRY (4K),6月12日,星期六,20:50,,112分钟,上海和平影都,ATMOS厅,米克洛斯·杨索,匈牙利,4K,N/A,普通场,N/A
向大师致敬,14104,早春二月,EARLY SPRING,6月12日,星期六,15:30,,120分钟,上海百丽宫影城（环贸iapm店）,6号厅,谢铁骊,中国,N/A,彩色,普通场,N/A
向大师致敬,14644,堤+三呼鲸鱼+黑泽明,THE PIER+THREE CHEERS FOR THE WHALE+A.K.,6月12日,星期六,15:30,,121分钟,上海百丽宫影城（长宁来福士店）,LUXE厅,"克里斯·马克, 马里奥·鲁斯波里",法国,N/A,N/A,普通场,N/A
向大师致敬,12904,铁面无私,THE UNTOUCHABLES,6月12日,星期六,15:30,,120分钟,上海美琪大戏院,观众厅,布莱恩·德·帕尔玛,美国,N/A,N/A,普通场,N/A
向大师致敬,13806,红与白,THE RED AND THE WHITE ,6月12日,星期六,20:50,,91分钟,曹杨影城,1号厅,米克洛斯·杨索,"匈牙利,苏联",N/A,黑白,普通场,N/A
向大师致敬,15184,对一个不容怀疑的公民的调查 (4K),INVESTIGATION OF A CITIZEN ABOVE SUSPICION (4K),6月12日,星期六,15:30,,116分钟,红星电影世界上海吴中路旗舰店,LUXE巨幕厅,埃里奥·贝多利,意大利,4K,N/A,普通场,N/A
向大师致敬,13091,暗杀,THE ASSASSIN,6月13日,星期日,18:30,,104分钟,FANCL艺术中心（艺海剧院）,大剧场,筱田正浩,日本,N/A,N/A,普通场,N/A
向大师致敬,15372,西部往事,ONCE UPON A TIME IN THE WEST,6月13日,星期日,09:00,,166分钟,SFC上影影城（新衡山店）,1号厅,赛尔乔·莱昂内,"意大利,美国",N/A,N/A,普通场,N/A
向大师致敬,12490,对一个不容怀疑的公民的调查 (4K),INVESTIGATION OF A CITIZEN ABOVE SUSPICION (4K),6月13日,星期日,15:30,,116分钟,SFC上海影城,CINITY厅,埃里奥·贝多利,意大利,4K,N/A,普通场,N/A
向大师致敬,14349,海上钢琴师 (4K),THE LEGEND OF 1900 (4K),6月13日,星期日,13:00,,126分钟,UME影城（上海新天地店）,ONYX 4K LED巨幕厅,朱塞佩·托纳多雷,意大利,4K,N/A,普通场,N/A
向大师致敬,15132,北京的星期天+西伯利亚来信+以色列建国梦,SUNDAY IN PEKING+LETTER FROM SIBERIA+DESCRIPTION OF A STRUGGLE,6月13日,星期日,20:50,,138分钟,上海UA梅龙镇广场电影城,2号厅,克里斯·马克,法国,N/A,N/A,普通场,N/A
向大师致敬,13932,美好的五月,THE LOVELY MONTH OF MAY,6月13日,星期日,20:50,,146分钟,上海和平影都,ATMOS厅,"克里斯·马克, 皮埃尔·洛姆",法国,N/A,N/A,普通场,N/A
向大师致敬,15390,铁面无私,THE UNTOUCHABLES,6月13日,星期日,09:00,,120分钟,上海市沪北电影院,1号厅,布莱恩·德·帕尔玛,美国,N/A,N/A,普通场,N/A
向大师致敬,13689,幽国车站,A PURE FORMALITY,6月13日,星期日,13:00,,111分钟,上海市沪北电影院,1号厅,朱塞佩·托纳多雷,"意大利,法国",N/A,N/A,普通场,N/A
向大师致敬,13690,心中天网岛,DOUBLE SUICIDE,6月13日,星期日,15:30,,103分钟,上海市沪北电影院,1号厅,筱田正浩,日本,N/A,N/A,普通场,N/A
向大师致敬,14229,清唱剧 (4K),CANTATA (4K),6月13日,星期日,13:00,,95分钟,上海百丽宫影城（万象城店）,CINITY LUXE巨幕厅,米克洛斯·杨索,匈牙利,4K,N/A,普通场,N/A
向大师致敬,14232,写乐,SHARAKU,6月13日,星期日,20:50,,140分钟,上海百丽宫影城（万象城店）,CINITY LUXE巨幕厅,筱田正浩,日本,N/A,N/A,普通场,N/A
向大师致敬,12912,红与白,THE RED AND THE WHITE ,6月13日,星期日,20:50,,91分钟,上海美琪大戏院,观众厅,米克洛斯·杨索,"匈牙利,苏联",N/A,黑白,普通场,N/A
向大师致敬,13150,阿Q正传,THE TRUE STORY OF AH Q,6月13日,星期日,15:30,,113分钟,红星电影世界(松江开元地中海店),1号厅,岑范,中国,N/A,N/A,普通场,N/A
向大师致敬,13756,战火浮生,THE MISSION,6月14日,星期一,15:30,,125分钟,SFC上影影城（新衡山店）,1号厅,罗兰·约菲,"美国,法国",N/A,N/A,普通场,N/A
向大师致敬,13757,干涸的湖,YOUTH IN FURY,6月14日,星期一,18:30,,88分钟,SFC上影影城（新衡山店）,1号厅,筱田正浩,日本,N/A,N/A,普通场,N/A
向大师致敬,15290,西部往事,ONCE UPON A TIME IN THE WEST,6月14日,星期一,09:00,,166分钟,SFC上海影城,CINITY厅,赛尔乔·莱昂内,"意大利,美国",N/A,N/A,普通场,N/A
向大师致敬,15393,阿Q正传,THE TRUE STORY OF AH Q,6月14日,星期一,09:00,,113分钟,SFC上海影城,3号厅,岑范,中国,N/A,N/A,普通场,N/A
向大师致敬,12676,堤+三呼鲸鱼+黑泽明,THE PIER+THREE CHEERS FOR THE WHALE+A.K.,6月14日,星期一,15:30,,121分钟,SFC上海影城,3号厅,"克里斯·马克, 马里奥·鲁斯波里",法国,N/A,N/A,普通场,N/A
向大师致敬,14357,清唱剧 (4K),CANTATA (4K),6月14日,星期一,18:30,,95分钟,UME影城（上海新天地店）,ONYX 4K LED巨幕厅,米克洛斯·杨索,匈牙利,4K,N/A,普通场,N/A
向大师致敬,13936,浪荡少年时 (4K),THE BASILISKS (4K),6月14日,星期一,15:30,,83分钟,上海和平影都,ATMOS厅,里娜·韦特缪勒,意大利,4K,黑白,普通场,N/A
向大师致敬,14656,北京的星期天+西伯利亚来信+以色列建国梦,SUNDAY IN PEKING+LETTER FROM SIBERIA+DESCRIPTION OF A STRUGGLE,6月14日,星期一,15:30,,138分钟,上海百丽宫影城（长宁来福士店）,LUXE厅,克里斯·马克,法国,N/A,N/A,普通场,N/A
向大师致敬,13276,乌鸦与麻雀,CROW AND SPARROW,6月14日,星期一,15:30,,112分钟,上海米格影城,中国巨幕厅,郑君里,中国,N/A,N/A,普通场,N/A
向大师致敬,12917,无望的人们 (4K),THE ROUND-UP (4K),6月14日,星期一,18:30,,92分钟,上海美琪大戏院,观众厅,米克洛斯·杨索,匈牙利,4K,黑白,普通场,N/A
向大师致敬,13218,心中天网岛,DOUBLE SUICIDE,6月14日,星期一,20:50,,103分钟,天山电影院-虹桥艺术中心旗舰店,剧院厅,筱田正浩,日本,N/A,N/A,普通场,N/A
向大师致敬,13816,铁面无私,THE UNTOUCHABLES,6月14日,星期一,15:30,,120分钟,曹杨影城,1号厅,布莱恩·德·帕尔玛,美国,N/A,N/A,普通场,N/A
向大师致敬,14896,海上钢琴师 (4K),THE LEGEND OF 1900 (4K),6月14日,星期一,15:30,,126分钟,朵云轩杜比全景声影城,1号厅,朱塞佩·托纳多雷,意大利,4K,N/A,普通场,N/A
向大师致敬,13156,雷雨,THUNDERSTORM,6月14日,星期一,15:30,,119分钟,红星电影世界(松江开元地中海店),1号厅,孙道临,中国,N/A,N/A,普通场,N/A
向大师致敬,13104,仪容三部曲+静默与呼喊 (4K),THE PRESENCE I II III+SILENCE AND CRY (4K),6月15日,星期二,20:50,,112分钟,FANCL艺术中心（艺海剧院）,大剧场,米克洛斯·杨索,匈牙利,4K,N/A,普通场,N/A
向大师致敬,14364,美好的五月,THE LOVELY MONTH OF MAY,6月15日,星期二,20:50,,146分钟,UME影城（上海新天地店）,ONYX 4K LED巨幕厅,"克里斯·马克, 皮埃尔·洛姆",法国,N/A,N/A,普通场,N/A
向大师致敬,12801,荒野大镖客 (4K),A FISTFUL OF DOLLARS (4K),6月15日,星期二,13:00,,101分钟,上海大光明电影院,1号厅,赛尔乔·莱昂内,"意大利,西班牙",4K,N/A,普通场,N/A
向大师致敬,12802,黄昏双镖客 (4K),FOR A FEW DOLLARS MORE (4K),6月15日,星期二,15:30,,132分钟,上海大光明电影院,1号厅,赛尔乔·莱昂内,"意大利,西班牙",4K,N/A,普通场,N/A
向大师致敬,12804,黄金三镖客 (4K),"THE GOOD, THE BAD AND THE UGLY (4K)",6月15日,星期二,20:50,,181分钟,上海大光明电影院,1号厅,赛尔乔·莱昂内,"意大利,西班牙,美国",4K,N/A,普通场,N/A
向大师致敬,13703,干涸的湖,YOUTH IN FURY,6月15日,星期二,18:30,,88分钟,上海市沪北电影院,1号厅,筱田正浩,日本,N/A,N/A,普通场,N/A
向大师致敬,14244,心中天网岛,DOUBLE SUICIDE,6月15日,星期二,20:50,,103分钟,上海百丽宫影城（万象城店）,CINITY LUXE巨幕厅,筱田正浩,日本,N/A,N/A,普通场,N/A
向大师致敬,12922,对一个不容怀疑的公民的调查 (4K),INVESTIGATION OF A CITIZEN ABOVE SUSPICION (4K),6月15日,星期二,15:30,,116分钟,上海美琪大戏院,观众厅,埃里奥·贝多利,意大利,4K,N/A,普通场,N/A
向大师致敬,12923,清唱剧 (4K),CANTATA (4K),6月15日,星期二,18:30,,95分钟,上海美琪大戏院,观众厅,米克洛斯·杨索,匈牙利,4K,N/A,普通场,N/A
向大师致敬,12924,长枪权三,GONZA THE SPEARMAN,6月15日,星期二,20:50,,126分钟,上海美琪大戏院,观众厅,筱田正浩,日本,N/A,N/A,普通场,N/A
向大师致敬,13222,战火浮生,THE MISSION,6月15日,星期二,15:30,,125分钟,天山电影院-虹桥艺术中心旗舰店,剧院厅,罗兰·约菲,"美国,法国",N/A,N/A,普通场,N/A
向大师致敬,13110,战火浮生,THE MISSION,6月16日,星期三,20:50,,125分钟,FANCL艺术中心（艺海剧院）,大剧场,罗兰·约菲,"美国,法国",N/A,N/A,普通场,N/A
向大师致敬,13767,暗杀,THE ASSASSIN,6月16日,星期三,13:00,,104分钟,SFC上影影城（新衡山店）,1号厅,筱田正浩,日本,N/A,N/A,普通场,N/A
向大师致敬,12507,荒野大镖客 (4K),A FISTFUL OF DOLLARS (4K),6月16日,星期三,13:00,,101分钟,SFC上海影城,CINITY厅,赛尔乔·莱昂内,"意大利,西班牙",4K,N/A,普通场,N/A
向大师致敬,12508,黄昏双镖客 (4K),FOR A FEW DOLLARS MORE (4K),6月16日,星期三,15:30,,132分钟,SFC上海影城,CINITY厅,赛尔乔·莱昂内,"意大利,西班牙",4K,N/A,普通场,N/A
向大师致敬,12510,黄金三镖客 (4K),"THE GOOD, THE BAD AND THE UGLY (4K)",6月16日,星期三,20:50,,181分钟,SFC上海影城,CINITY厅,赛尔乔·莱昂内,"意大利,西班牙,美国",4K,N/A,普通场,N/A
向大师致敬,15394,雷雨,THUNDERSTORM,6月16日,星期三,09:00,,119分钟,SFC上海影城,3号厅,孙道临,中国,N/A,N/A,普通场,N/A
向大师致敬,12807,对一个不容怀疑的公民的调查 (4K),INVESTIGATION OF A CITIZEN ABOVE SUSPICION (4K),6月16日,星期三,13:00,,116分钟,上海大光明电影院,1号厅,埃里奥·贝多利,意大利,4K,N/A,普通场,N/A
向大师致敬,14249,无望的人们 (4K),THE ROUND-UP (4K),6月16日,星期三,18:30,,92分钟,上海百丽宫影城（万象城店）,CINITY LUXE巨幕厅,米克洛斯·杨索,匈牙利,4K,黑白,普通场,N/A
向大师致敬,13228,铁面无私,THE UNTOUCHABLES,6月16日,星期三,15:30,,120分钟,天山电影院-虹桥艺术中心旗舰店,剧院厅,布莱恩·德·帕尔玛,美国,N/A,N/A,普通场,N/A
向大师致敬,13227,干涸的湖,YOUTH IN FURY,6月16日,星期三,13:00,,88分钟,天山电影院-虹桥艺术中心旗舰店,剧院厅,筱田正浩,日本,N/A,N/A,普通场,N/A
向大师致敬,13230,长枪权三,GONZA THE SPEARMAN,6月16日,星期三,20:50,,126分钟,天山电影院-虹桥艺术中心旗舰店,剧院厅,筱田正浩,日本,N/A,N/A,普通场,N/A
向大师致敬,13830,写乐,SHARAKU,6月16日,星期三,20:50,,140分钟,曹杨影城,1号厅,筱田正浩,日本,N/A,N/A,普通场,N/A
向大师致敬,15210,仪容三部曲+静默与呼喊 (4K),THE PRESENCE I II III+SILENCE AND CRY (4K),6月16日,星期三,20:50,,112分钟,红星电影世界上海吴中路旗舰店,LUXE巨幕厅,米克洛斯·杨索,匈牙利,4K,N/A,普通场,N/A
向大师致敬,13113,荒野大镖客 (4K),A FISTFUL OF DOLLARS (4K),6月17日,星期四,13:00,,101分钟,FANCL艺术中心（艺海剧院）,大剧场,赛尔乔·莱昂内,"意大利,西班牙",4K,N/A,普通场,N/A
向大师致敬,13114,黄昏双镖客 (4K),FOR A FEW DOLLARS MORE (4K),6月17日,星期四,15:30,,132分钟,FANCL艺术中心（艺海剧院）,大剧场,赛尔乔·莱昂内,"意大利,西班牙",4K,N/A,普通场,N/A
向大师致敬,13116,黄金三镖客 (4K),"THE GOOD, THE BAD AND THE UGLY (4K)",6月17日,星期四,20:50,,181分钟,FANCL艺术中心（艺海剧院）,大剧场,赛尔乔·莱昂内,"意大利,西班牙,美国",4K,N/A,普通场,N/A
向大师致敬,13713,暗杀,THE ASSASSIN,6月17日,星期四,13:00,,104分钟,上海市沪北电影院,1号厅,筱田正浩,日本,N/A,N/A,普通场,N/A
向大师致敬,12935,浪荡少年时 (4K),THE BASILISKS (4K),6月17日,星期四,18:30,,83分钟,上海美琪大戏院,观众厅,里娜·韦特缪勒,意大利,4K,黑白,普通场,N/A
向大师致敬,13232,第五等级 ,LEVEL FIVE,6月17日,星期四,10:45,,110分钟,天山电影院-虹桥艺术中心旗舰店,剧院厅,克里斯·马克,法国,N/A,N/A,普通场,N/A
向大师致敬,13896,孤苦盲女阿玲,BALLAD OF ORIN,6月17日,星期四,20:50,,118分钟,黄浦剧场,中剧场,筱田正浩,日本,N/A,N/A,普通场,N/A
向大师致敬,13781,心中天网岛,DOUBLE SUICIDE,6月18日,星期五,18:30,,103分钟,SFC上影影城（新衡山店）,1号厅,筱田正浩,日本,N/A,N/A,普通场,N/A
向大师致敬,13782,写乐,SHARAKU,6月18日,星期五,20:50,,140分钟,SFC上影影城（新衡山店）,1号厅,筱田正浩,日本,N/A,N/A,普通场,N/A
向大师致敬,13962,孤苦盲女阿玲,BALLAD OF ORIN,6月18日,星期五,20:50,,118分钟,上海和平影都,ATMOS厅,筱田正浩,日本,N/A,N/A,普通场,N/A
向大师致敬,13602,红与白,THE RED AND THE WHITE ,6月18日,星期五,20:50,,91分钟,天山电影院-虹桥艺术中心旗舰店,4号厅,米克洛斯·杨索,"匈牙利,苏联",N/A,黑白,普通场,N/A
向大师致敬,14502,海上钢琴师 (4K),THE LEGEND OF 1900 (4K),6月18日,星期五,20:50,,126分钟,橙天嘉禾影城（LuOne凯德晶萃店）,6号STAR MAX厅,朱塞佩·托纳多雷,意大利,4K,N/A,普通场,N/A
向大师致敬,13127,清唱剧 (4K),CANTATA (4K),6月19日,星期六,18:30,,95分钟,FANCL艺术中心（艺海剧院）,大剧场,米克洛斯·杨索,匈牙利,4K,N/A,普通场,N/A
向大师致敬,12706,早春二月,EARLY SPRING,6月19日,星期六,15:30,,120分钟,SFC上海影城,3号厅,谢铁骊,中国,N/A,彩色,普通场,N/A
向大师致敬,15396,乌鸦与麻雀,CROW AND SPARROW,6月19日,星期六,09:00,,112分钟,SFC上海影城,3号厅,郑君里,中国,N/A,N/A,普通场,N/A
向大师致敬,15106,堤+三呼鲸鱼+黑泽明,THE PIER+THREE CHEERS FOR THE WHALE+A.K.,6月19日,星期六,15:30,,121分钟,上海UA梅龙镇广场电影城,3号厅,"克里斯·马克, 马里奥·鲁斯波里",法国,N/A,N/A,普通场,N/A
向大师致敬,15324,西部往事,ONCE UPON A TIME IN THE WEST,6月19日,星期六,09:00,,166分钟,上海市沪北电影院,1号厅,赛尔乔·莱昂内,"意大利,美国",N/A,N/A,普通场,N/A
向大师致敬,13728,孤苦盲女阿玲,BALLAD OF ORIN,6月19日,星期六,20:50,,118分钟,上海市沪北电影院,1号厅,筱田正浩,日本,N/A,N/A,普通场,N/A
向大师致敬,14267,浪荡少年时 (4K),THE BASILISKS (4K),6月19日,星期六,18:30,,83分钟,上海百丽宫影城（万象城店）,CINITY LUXE巨幕厅,里娜·韦特缪勒,意大利,4K,黑白,普通场,N/A
向大师致敬,14268,仪容三部曲+静默与呼喊 (4K),THE PRESENCE I II III+SILENCE AND CRY (4K),6月19日,星期六,20:50,,112分钟,上海百丽宫影城（万象城店）,CINITY LUXE巨幕厅,米克洛斯·杨索,匈牙利,4K,N/A,普通场,N/A
向大师致敬,12945,荒野大镖客 (4K),A FISTFUL OF DOLLARS (4K),6月19日,星期六,13:00,,101分钟,上海美琪大戏院,观众厅,赛尔乔·莱昂内,"意大利,西班牙",4K,N/A,普通场,N/A
向大师致敬,12946,黄昏双镖客 (4K),FOR A FEW DOLLARS MORE (4K),6月19日,星期六,15:30,,132分钟,上海美琪大戏院,观众厅,赛尔乔·莱昂内,"意大利,西班牙",4K,N/A,普通场,N/A
向大师致敬,12948,黄金三镖客 (4K),"THE GOOD, THE BAD AND THE UGLY (4K)",6月19日,星期六,20:50,,181分钟,上海美琪大戏院,观众厅,赛尔乔·莱昂内,"意大利,西班牙,美国",4K,N/A,普通场,N/A
向大师致敬,15357,战火浮生,THE MISSION,6月19日,星期六,09:00,,125分钟,曹杨影城,1号厅,罗兰·约菲,"美国,法国",N/A,N/A,普通场,N/A
向大师致敬,13847,无望的人们 (4K),THE ROUND-UP (4K),6月19日,星期六,18:30,,92分钟,曹杨影城,1号厅,米克洛斯·杨索,匈牙利,4K,黑白,普通场,N/A
向大师致敬,12532,铁面无私,THE UNTOUCHABLES,6月20日,星期日,15:30,,120分钟,SFC上海影城,CINITY厅,布莱恩·德·帕尔玛,美国,N/A,N/A,普通场,N/A
向大师致敬,15299,美好的五月,THE LOVELY MONTH OF MAY,6月20日,星期日,09:00,,146分钟,SFC上海影城,2号厅,"克里斯·马克, 皮埃尔·洛姆",法国,N/A,N/A,普通场,N/A
向大师致敬,14392,北京的星期天+西伯利亚来信+以色列建国梦,SUNDAY IN PEKING+LETTER FROM SIBERIA+DESCRIPTION OF A STRUGGLE,6月20日,星期日,15:30,,138分钟,UME影城（上海新天地店）,ONYX 4K LED巨幕厅,克里斯·马克,法国,N/A,N/A,普通场,N/A
向大师致敬,14394,孤苦盲女阿玲,BALLAD OF ORIN,6月20日,星期日,20:50,,118分钟,UME影城（上海新天地店）,ONYX 4K LED巨幕厅,筱田正浩,日本,N/A,N/A,普通场,N/A
向大师致敬,13974,红与白,THE RED AND THE WHITE ,6月20日,星期日,20:50,,91分钟,上海和平影都,ATMOS厅,米克洛斯·杨索,"匈牙利,苏联",N/A,黑白,普通场,N/A
向大师致敬,15305,西部往事,ONCE UPON A TIME IN THE WEST,6月20日,星期日,09:00,,166分钟,上海大光明电影院,1号厅,赛尔乔·莱昂内,"意大利,美国",N/A,N/A,普通场,N/A
向大师致敬,14271,堤+三呼鲸鱼+黑泽明,THE PIER+THREE CHEERS FOR THE WHALE+A.K.,6月20日,星期日,13:00,,121分钟,上海百丽宫影城（万象城店）,CINITY LUXE巨幕厅,"克里斯·马克, 马里奥·鲁斯波里",法国,N/A,N/A,普通场,N/A
向大师致敬,14032,海上钢琴师 (4K),THE LEGEND OF 1900 (4K),6月20日,星期日,15:30,,126分钟,上海百美汇影城（静安嘉里中心店）,4K激光1号厅,朱塞佩·托纳多雷,意大利,4K,N/A,普通场,N/A
向大师致敬,13611,浪荡少年时 (4K),THE BASILISKS (4K),6月20日,星期日,13:00,,83分钟,天山电影院-虹桥艺术中心旗舰店,4号厅,里娜·韦特缪勒,意大利,4K,黑白,普通场,N/A
向大师致敬,15233,清唱剧 (4K),CANTATA (4K),6月20日,星期日,18:30,,95分钟,红星电影世界上海吴中路旗舰店,LUXE巨幕厅,米克洛斯·杨索,匈牙利,4K,N/A,普通场,N/A
向大师致敬,15234,写乐,SHARAKU,6月20日,星期日,20:50,,140分钟,红星电影世界上海吴中路旗舰店,LUXE巨幕厅,筱田正浩,日本,N/A,N/A,普通场,N/A
向大师致敬,14094,北京的星期天+西伯利亚来信+以色列建国梦,SUNDAY IN PEKING+LETTER FROM SIBERIA+DESCRIPTION OF A STRUGGLE,6月20日,星期日,20:50,,138分钟,红星电影世界上海汶水路超级店,中国巨幕厅,克里斯·马克,法国,N/A,N/A,普通场,N/A
地球村,14939,赤诚的心,HEART OF GOLD,6月11日,星期五,18:30,,71分钟,AMG海上明珠国际影城（莘庄店）,4号厅,库拉查·基康孔万尼,泰国,N/A,彩色+黑白,普通场,N/A
地球村,13739,莲之恋,LOTUS NEVER DIES,6月11日,星期五,18:30,,86分钟,SFC上影影城（新衡山店）,1号厅,阿莫恩·哈林尼迪萨克,泰国,N/A,彩色,普通场,N/A
地球村,14339,Byplayers：如果100名配角一起拍电影,THE SUPPORTING ACTORS IN BYPLAYWOOD,6月11日,星期五,18:30,,100分钟,UME影城（上海新天地店）,ONYX 4K LED巨幕厅,松居大悟,日本,N/A,N/A,普通场,N/A
地球村,13980,浪漫攻略 (4K),ROMANTIC GUIDE TO LOST PLACES (4K),6月11日,星期五,20:50,,108分钟,上海百美汇影城（静安嘉里中心店）,4K激光1号厅,乔吉娜·法里纳,意大利,4K,N/A,普通场,N/A
地球村,13319,鼓动奇迹,MY RHYTHM,6月11日,星期五,18:30,,100分钟,嘉定影剧院,3号厅,拉比·比迁巴格,泰国,N/A,彩色,普通场,N/A
地球村,14879,她再次对我说,WE STILL TALK,6月11日,星期五,18:30,,94分钟,朵云轩杜比全景声影城,1号厅,普皮·阿瓦蒂,意大利,N/A,彩色,普通场,N/A
地球村,15356,破碎的瞬间,MY BLOOD & BONES IN A FLOWING GALAXY,6月12日,星期六,09:00,,128分钟,SFC上影影城（新衡山店）,1号厅,萨布,日本,N/A,彩色,普通场,N/A
地球村,14765,对手,RIVAL,6月12日,星期六,18:30,,96分钟,SFC上影影城（美罗城店）,4号厅,马库斯·伦茨,"德国,乌克兰",N/A,N/A,普通场,N/A
地球村,13384,曲线球,CURVEBALL,6月12日,星期六,15:30,,109分钟,SFC上影百联影城（大上海店）,1号厅,约翰内斯·奈博,德国,N/A,N/A,普通场,N/A
地球村,13385,妮可,NICO,6月12日,星期六,18:30,,74分钟,SFC上影百联影城（大上海店）,1号厅,艾琳·格林,德国,N/A,N/A,普通场,N/A
地球村,14343,大米骚动 ,ANGRY RICE WIVES,6月12日,星期六,13:00,,107分钟,UME影城（上海新天地店）,ONYX 4K LED巨幕厅,本木克英,日本,N/A,彩色,普通场,N/A
地球村,15123,致命空间,CORTEX,6月12日,星期六,13:00,,97分钟,上海UA梅龙镇广场电影城,2号厅,莫里兹·布雷多,德国,N/A,N/A,普通场,N/A
地球村,15124,食肉动物,THE PREDATORS,6月12日,星期六,15:30,,109分钟,上海UA梅龙镇广场电影城,2号厅,彼得洛·卡斯特利托,意大利,N/A,彩色,普通场,N/A
地球村,15066,我们的父亲,PADRENOSTRO,6月12日,星期六,20:50,,122分钟,上海UA梅龙镇广场电影城,3号厅,克劳迪奥·诺切,意大利,N/A,N/A,普通场,N/A
地球村,14525,不再沉默,SAY IT LOUD,6月12日,星期六,18:30,,94分钟,上海世纪友谊影城,6号厅LUXE巨幕,圭多·凯撒,意大利,N/A,彩色,普通场,N/A
地球村,13925,Byplayers：如果100名配角一起拍电影,THE SUPPORTING ACTORS IN BYPLAYWOOD,6月12日,星期六,18:30,,100分钟,上海和平影都,ATMOS厅,松居大悟,日本,N/A,N/A,普通场,N/A
地球村,14105,家,HOME,6月12日,星期六,18:30,,100分钟,上海百丽宫影城（环贸iapm店）,6号厅,弗朗卡·波滕特,德国,N/A,彩色,普通场,N/A
地球村,15003,人为因素,HUMAN FACTORS,6月12日,星期六,13:00,,103分钟,上海科技影城,3号厅,罗尼·托克,"德国,意大利,丹麦",N/A,N/A,普通场,N/A
地球村,12905,你和我一样不正经,"YOU'RE NOT NORMAL, EITHER!",6月12日,星期六,18:30,,99分钟,上海美琪大戏院,观众厅,前田弘二,日本,N/A,彩色,普通场,N/A
地球村,13564,黎明破晓时分,THE EDGE OF DAYBREAK,6月12日,星期六,15:30,,117分钟,天山电影院-虹桥艺术中心旗舰店,4号厅,泰基·塞比斯特,"泰国,瑞士",N/A,黑白,普通场,N/A
地球村,13864,住在空中,LIVING IN THE SKY,6月12日,星期六,15:30,,119分钟,黄浦剧场,中剧场,青山真治,日本,N/A,彩色,普通场,N/A
地球村,14411,上帝，你真是个混蛋,"GOD, YOU'RE SUCH A PRICK",6月13日,星期日,18:30,,98分钟,CGV影城（白玉兰广场IMAX店）,8号厅,安德烈·尔库,德国,N/A,彩色,普通场,N/A
地球村,14412,家,HOME,6月13日,星期日,20:50,,100分钟,CGV影城（白玉兰广场IMAX店）,8号厅,弗朗卡·波滕特,德国,N/A,彩色,普通场,N/A
地球村,13089,那个时候。,IN THOSE DAYS,6月13日,星期日,13:00,,117分钟,FANCL艺术中心（艺海剧院）,大剧场,今泉力哉,日本,N/A,彩色,普通场,N/A
地球村,13752,格莫拉：新版,GOMORRAH: NEW EDITION,6月13日,星期日,20:50,,125分钟,SFC上影影城（新衡山店）,1号厅,马提欧·加洛尼,意大利,N/A,彩色,普通场,N/A
地球村,14769,不再沉默,SAY IT LOUD,6月13日,星期日,13:00,,94分钟,SFC上影影城（美罗城店）,4号厅,圭多·凯撒,意大利,N/A,彩色,普通场,N/A
地球村,14770,我们的父亲,PADRENOSTRO,6月13日,星期日,15:30,,122分钟,SFC上影影城（美罗城店）,4号厅,克劳迪奥·诺切,意大利,N/A,N/A,普通场,N/A
地球村,12611,莲之恋,LOTUS NEVER DIES,6月13日,星期日,18:30,,86分钟,SFC上海影城,2号厅,阿莫恩·哈林尼迪萨克,泰国,N/A,彩色,普通场,N/A
